place,name,dist_km,lat,lon,osm_type,osm_id
village,Mihai Vodă,22.9,44.4440952,25.8153611,node,255586661
village,Mihăilești,71.0,44.9150609,26.6815402,node,280754221
village,Mija,63.8,44.9136926,25.6747746,node,448219758
village,Milcovățu,36.8,44.2656994,25.6988159,node,460202627
village,Miloșari,84.9,44.8759994,25.2353758,node,342307574
village,Miloșești,32.4,44.2097908,26.3745169,node,460202540
village,Minieri,67.5,44.982587,25.7592313,node,462605678
village,Mircea Vodă,55.6,44.766922,25.5884372,node,460185635
village,Mircea cel Bătrân,86.5,44.6991646,27.1246186,node,280741915
village,Mireșu Mare,81.7,45.1350016,26.3762759,node,463180230
village,Mireșu Mic,82.4,45.1430065,26.3681652,node,463180232
village,Mironești,30.9,44.1695327,26.2482242,node,460202397
village,Miroslăvești,41.8,44.8028403,26.0858968,node,178250669
village,Miroși,92.1,44.4144135,24.9434934,node,422880874
village,Mirău,37.1,44.1401924,25.8641483,node,460202717
village,Mislea,77.4,45.0945242,25.8241913,node,271104879
village,Misleanu,89.7,44.5741576,27.2143253,node,460204528
village,Mitreni,49.4,44.1694636,26.6089334,node,448226897
village,Mitropolia,79.3,44.8787702,26.8771806,node,369507196
village,Miulești,50.4,44.6000374,25.5146567,node,448222712
village,Moara,45.2,44.8328359,26.0671801,node,463179001
village,Moara Domnească,14.2,44.4926393,26.2558492,node,255534865
village,Moara Mocanului,84.9,44.768602,25.1431763,node,422880793
village,Moara Nouă,50.6,44.709739,25.6030115,node,460185676
village,Moara Vlăsiei,25.8,44.6426657,26.2214326,node,242472114
village,Moara din Groapă,51.2,44.534525,25.4746145,node,448216579
village,Mocești,70.4,45.0521342,26.2412112,node,462620484
village,Mogoșani,62.1,44.6818922,25.4051534,node,448222072
village,Mogoșești,21.0,44.2381221,26.1110775,node,255507165
village,Mogoșoaia,14.0,44.5297346,26.000714,node,234912174
village,Moisica,89.0,44.9969033,26.8924729,node,447936912
village,Moldoveni,45.9,44.7141388,26.5187591,node,460204639
village,Morteni,73.5,44.6650989,25.2374543,node,448222326
village,Movila,56.6,44.7678209,25.5719669,node,460185739
village,Movila Banului,77.2,44.9839089,26.6852752,node,369504685
village,Movileanca,43.3,44.7841529,26.3211399,node,460204628
village,Movilița,39.0,44.6454109,26.486854,node,280772182
village,Mozacu,77.0,44.609175,25.1652034,node,422881050
village,Mozăceni,76.1,44.5651895,25.163329,node,422880856
village,Moșia Mică,84.0,45.070743,25.5463265,node,304660670
village,Moșteni,25.9,44.4607491,25.780214,node,460202756
village,Moșteni-Greci,98.5,45.0030999,25.1566026,node,422880124
village,Moțăieni,92.0,45.0967276,25.4192402,node,448211997
village,Munteni-Buzău,72.9,44.6383832,26.972877,node,460204517
village,Muscel,99.2,45.2886358,26.4278455,node,447937899
village,Mânjina,95.9,45.0596327,25.2782106,node,460188614
village,Mânăstioara,57.5,44.6126908,25.4252662,node,460186421
village,Mânăstirea,22.0,44.5813266,25.9288384,node,247178572
village,Mârlogea,79.3,45.1278982,26.2880065,node,462585908
village,Mârzănești,74.5,43.9355962,25.4668871,node,280240935
village,Mârșa,43.6,44.3730723,25.5593848,node,460202653
village,Măgura,92.4,45.1272609,25.472121,node,448215941
village,Măgura cu Liliac,88.9,44.1289881,25.0664267,node,463189593
village,Măgurele,75.3,45.1022492,26.0372636,node,155411857
village,Măgureni,73.9,45.0434469,25.7525041,node,175768292
village,Măguricea,98.8,45.2888283,26.4072461,node,447935245
village,Măineasca,25.7,44.5752837,26.3505967,node,462214621
village,Măldăeni,100.0,44.1194184,24.9222091,node,463189716
village,Mălăeștii de Jos,75.8,45.1045415,25.9970936,node,462259175
village,Mălăeștii de Sus,77.4,45.1195151,26.0046167,node,462259246
village,Mălăiești,49.3,44.8699521,26.1186282,node,463179169
village,Măneciu-Pământeni,96.4,45.2904066,26.0023615,node,462626033
village,Măneciu-Ungureni,99.3,45.3160671,25.9922062,node,462625385
village,Mănești,88.0,44.9650078,25.2871014,node,448220331
village,Mănăstirea,98.7,45.2995796,26.3307979,node,447935494
village,Mărcești,52.4,44.8057827,25.7090073,node,448218070
village,Mărgineanu,72.4,44.9404485,26.6649563,node,447933726
village,Mărginenii de Jos,64.9,44.9566556,25.7578064,node,261862582
village,Mărginenii de Sus,62.6,44.9317244,25.7522782,node,448218024
village,Măriuța,32.6,44.5343083,26.4848938,node,448227017
village,Mărunțiș,64.4,44.9926245,26.2758002,node,462259511
village,Mărunțișu,97.6,45.2860993,26.3542081,node,447935473
village,Mătăsaru,61.9,44.7089904,25.429538,node,448222006
village,Naipu,40.8,44.1537105,25.760618,node,280245150
village,Nana,42.7,44.2670581,26.5911714,node,448351248
village,Nanov,81.1,43.9934283,25.2841287,node,304496202
village,Neajlov,30.5,44.3143676,25.7527508,node,460201771
village,Neajlovu,71.1,44.6592836,25.2663515,node,448222369
village,Necșești,78.3,44.2518057,25.1493751,node,463189783
village,Nedelea,64.7,44.971795,25.8163492,node,462587262
village,Negoești,38.5,44.2305567,26.5013178,node,448444571
village,Negoiești,50.6,44.8732046,25.9806209,node,462255708
village,Negrași,79.6,44.5967519,25.1268421,node,422881031
village,Negreni,72.1,44.4104159,25.1954603,node,463190095
village,Negrenii de Sus,72.8,44.4194149,25.1854743,node,463190097
village,Negrenii-Osebiți,71.9,44.4019166,25.1975154,node,463190101
village,Negrilești,68.4,44.3340154,25.2512382,node,463189987
village,Nejlovelu,78.9,44.6890138,25.1772684,node,422881059
village,Nenciu,94.7,45.1783254,26.6678962,node,447937643
village,Nenciulești,88.2,45.1258787,26.6295418,node,447933628
village,Nenișori,52.8,44.7608031,26.576115,node,460204620
village,Nevesteasca,74.3,45.0896216,26.2201288,node,463178654
village,Nicolae Bălcescu,79.2,44.280596,27.0774774,node,429636494
village,Nicolaești,92.3,45.080077,25.3807472,node,460188744
village,Nicolești,95.3,44.7592391,27.2125005,node,460204514
village,Niculești,31.4,44.6862584,25.9455432,node,255592853
village,Nigrișoara,69.5,44.5035512,25.2338704,node,422881172
village,Nisipoasa,66.1,45.0196239,26.1614316,node,463178632
village,Nisipurile,70.1,44.9112494,25.5349329,node,277259117
village,Nistorești,92.8,45.2022009,25.6679262,node,462257696
village,Nișcov,99.4,45.21736,26.692039,node,265812346
village,Novaci,16.9,44.300101,25.9844848,node,255540728
village,Novăcești,71.5,45.0260247,25.7757908,node,462612426
village,Nucet,59.0,44.7807334,25.5465359,node,448222414
village,Nucetu,63.4,44.3947472,26.8994395,node,444683533
village,Nuci,29.5,44.2806802,26.411525,node,280265391
village,Nucșoara de Jos,95.5,45.2858873,26.1007621,node,463178720
village,Nucșoara de Sus,96.3,45.2923846,26.1168815,node,414851462
village,Năeni,80.2,45.0932119,26.4922657,node,447934086
village,Năsturelu,98.3,43.6713817,25.4646261,node,280239354
village,Oarja,96.6,44.7578734,24.9751599,node,392896090
village,Obedeni,36.6,44.3509197,25.6544859,node,460201705
village,Obârtu,73.7,44.3195977,25.1869088,node,463190107
village,Ochiuri,74.2,44.9623674,25.5425845,node,448219632
village,Ocina de Jos,92.5,45.1808928,25.6072904,node,462583936
village,Ocina de Sus,94.8,45.2006021,25.5988188,node,462584092
village,Ocnița,76.0,44.988747,25.554571,node,448222559
village,Odaia Banului,92.5,45.0776663,26.8313355,node,447937141
village,Odaia Turcului,59.8,44.6977989,25.4504555,node,448222012
village,Odobeasca,90.8,44.19613,25.0075948,node,342278350
village,Odobești,47.9,44.6134606,25.558508,node,448222634
village,Odăeni,93.8,44.6819141,24.9737366,node,422881337
village,Odăile,12.5,44.5343934,26.0577023,node,462219587
village,Ogoru,63.7,44.4554466,26.9043076,node,448203317
village,Ogretin,92.7,45.2607524,26.0875752,node,414851456
village,Ogrezeni,25.7,44.4047928,25.7804173,node,460202654
village,Ogrăzile,89.2,45.1163863,26.6797937,node,447933644
village,Oinacu,52.8,43.9564917,26.0152735,node,261719886
village,Olari,92.1,45.2398709,26.3231775,node,447931022
village,Olarii Vechi,41.3,44.7916784,26.2021382,node,2042613620
village,Ologeni,36.2,44.7335541,25.9503314,node,463178679
village,Olteni,70.2,44.1770429,25.2916803,node,342268814
village,Oncești,55.3,43.9557656,25.8789588,node,442897753
village,Orbeasca de Jos,70.3,44.1217665,25.3295162,node,463189787
village,Orbeasca de Sus,70.1,44.1373869,25.3196611,node,342269726
village,Orboești,81.2,44.5782762,27.104237,node,460204473
village,Ordoreanu,18.0,44.3638672,25.8934354,node,255583339
village,Oreasca,42.3,44.6093551,25.6341665,node,448220093
village,Orezu,73.0,44.5854498,26.9958634,node,395376142
village,Orodel,86.6,44.5111013,25.0171552,node,422881283
village,Orzoaia de Jos,64.9,45.0037166,26.2284872,node,462259527
village,Orzoaia de Sus,64.7,45.0012216,26.2344235,node,462259536
village,Orăști,18.7,44.3188188,26.2832832,node,255516544
village,Ostratu,21.1,44.6059527,26.0142955,node,246481511
village,Ostrovu,55.5,44.3308657,26.7881363,node,448786693
village,Padina,91.7,44.8310088,27.1122752,node,280741902
village,Paicu,54.8,44.4587506,26.7912404,node,448352006
village,Palanca,43.9,44.8159868,26.1983152,node,178533592
village,Palanga,80.9,44.451457,25.0846699,node,422881114
village,Pantazi,56.6,44.9351258,26.1388265,node,181501032
village,Paraschivești,94.7,44.8795304,25.0880029,node,422881081
village,Parepa-Rușani,56.5,44.9022592,26.3543878,node,462597156
village,Pasărea,24.6,44.2793727,26.3328905,node,255513189
village,Patru Frați,45.1,44.7367187,26.4705928,node,460204615
village,Pelinu,72.4,44.462884,27.0131225,node,448203328
village,Peretu,91.2,44.0429733,25.0905179,node,150600332
village,Perieți,91.6,44.5630835,27.2414436,node,460204518
village,Perii Broșteni,71.4,44.2068289,25.2597513,node,342268804
village,Periș,28.8,44.6784294,26.0145786,node,306554140
village,Perșinari,63.4,44.8018541,25.498799,node,460187501
village,Perșunari,75.2,45.0568184,26.4478449,node,462619778
village,Petrești,19.6,44.6011215,26.0665072,node,246470865
village,Petru Rareș,44.2,44.097412,25.7916187,node,394792663
village,Petrăchioaia,24.0,44.5827854,26.3120975,node,462214596
village,Piatra,99.4,45.167158,25.3958761,node,460185319
village,Piatra Mică,84.0,45.1640773,26.3340193,node,463180233
village,Picior de Munte,68.9,44.7826525,25.3906881,node,448218168
village,Piersica,73.0,44.5655056,27.0022614,node,460204501
village,Pietrari,97.9,45.0939014,25.2929298,node,448215357
village,Pietrele,40.3,44.0649172,26.115844,node,283701370
village,Pietriceaua,90.9,45.2172263,25.80632,node,462593563
village,Pietricica,86.4,45.1641435,26.448996,node,462622411
village,Pietrișu,85.1,43.7258776,25.6732274,node,265954600
village,Pietroasa Mică,84.7,45.1101321,26.577345,node,447935698
village,Pietroasele,83.2,45.0945643,26.5774816,node,447935660
village,Pietrosu,87.3,45.0599189,26.7566345,node,447932031
village,Pietroșani,87.2,43.7130493,25.6493579,node,265954678
village,Pietroșița,99.5,45.1895346,25.443109,node,448222733
village,Piorești,37.9,44.7620695,26.019621,node,463178682
village,Piscu,34.3,44.7346541,26.0718987,node,462208310
village,Pisculești,45.4,44.8303656,26.0159552,node,463180773
village,Pitaru,45.0,44.5906148,25.5840726,node,460184136
village,Piteasca,19.4,44.493305,26.3291283,node,462212941
village,Pitoi,94.2,44.8746994,25.0919531,node,422881087
village,Pitulicea,67.9,44.8909663,26.6597158,node,447932540
village,Pițigaia,20.4,44.3571524,26.3398824,node,448345745
village,Pițigoi,88.2,45.2199804,26.0690927,node,462601669
village,Plai,88.1,45.2194314,26.0858359,node,462601703
village,Plaiu,96.8,45.2196798,25.5945341,node,463178932
village,Plaiu Cornului,93.8,45.2163269,25.6838939,node,463180530
village,Plaiu Câmpinei,89.2,45.1866055,25.7383676,node,463180505
village,Plavia,68.2,45.0321238,26.2412083,node,462620712
village,Pleașa,64.2,45.0038404,26.0714423,node,462256119
village,Plevna,71.3,44.3641405,26.9954365,node,370629784
village,Ploieștiori,62.0,44.9809808,26.0196118,node,462255400
village,Plopeni Sat,71.7,45.0657103,25.9825202,node,463181286
village,Plopi,90.0,44.2813179,24.9888401,node,463189589
village,Plopu,52.0,44.6511333,25.52624,node,343354020
village,Plopșoru,47.1,44.0105962,25.9936725,node,283701530
village,Plosca,88.2,44.0236626,25.1487501,node,463189847
village,Plumbuita,37.5,44.4511563,26.5731671,node,344868180
village,Plătărești,22.2,44.3550307,26.3638533,node,448352305
village,Podari,43.5,44.4884563,26.6440967,node,448350574
village,Podeni,96.4,44.5866264,24.9078146,node,422880143
village,Podenii Noi,76.3,45.1112272,26.1712775,node,463178633
village,Podenii Vechi,73.5,45.0873709,26.1130188,node,155400981
village,Podgoria,77.5,45.1084894,26.3091586,node,463180547
village,Podișor,31.0,44.3886425,25.7164673,node,344885452
village,Podu Cheii,91.2,45.2079075,25.7504726,node,462593824
village,Podu Corbencii,47.8,44.5567642,25.5284443,node,448216665
village,Podu Corbului,94.5,45.2157694,25.6565808,node,462257700
village,Podu Cristinii,42.4,44.5684716,25.606414,node,460184202
village,Podu Ilfovățului,25.5,44.3187154,25.8191201,node,460201751
village,Podu Lung,95.5,45.223154,25.6474787,node,462258593
village,Podu Pitarului,23.8,44.3397035,26.3765325,node,448353337
village,Podu Popa Nae,40.5,44.5189517,25.6089292,node,460202379
village,Podu Rizii,51.7,44.7075774,25.5830984,node,460185801
village,Podu Ursului,84.3,45.1737619,25.9225289,node,156760182
village,Podu Vadului,86.7,45.1500537,25.6909269,node,462257858
village,Podu Văleni,36.9,44.7465736,25.9784813,node,463178683
village,Podu lui Galben,76.5,45.1142894,26.1526301,node,463178657
village,Podul Doamnei,31.3,44.3083086,25.7450305,node,460201772
village,Podurile,94.2,45.2732111,26.0529347,node,462601855
village,Poenari,27.1,44.4722057,25.767519,node,460202759
village,Poeni,60.3,44.4012835,25.3436226,node,463189862
village,Pogonele,94.9,45.0864496,26.8645392,node,447937151
village,Poiana,37.2,44.5665816,25.6768374,node,341993674
village,Poiana Copăceni,82.0,45.1639907,26.0691117,node,462583718
village,Poiana Câmpina,83.8,45.1277878,25.7115619,node,116176504
village,Poiana Mare,99.6,45.3225071,26.122134,node,463180314
village,Poiana Mierlei,93.3,45.2661306,26.1102463,node,462601932
village,Poiana Trestiei,83.5,45.1598344,25.8719492,node,462600819
village,Poiana Vărbilău,81.2,45.1522064,25.9890906,node,463181268
village,Poiana lui Stângă,42.0,44.5101685,25.5861467,node,460202871
village,Poienarii Apostoli,38.5,44.7717149,26.0541209,node,462616822
village,Poienarii Burchii,38.0,44.7616682,26.0078609,node,463178672
village,Poienarii Rali,35.9,44.7469023,26.0462489,node,463178685
village,Poienarii Vechi,36.4,44.7529735,26.0626529,node,463178692
village,Poienile,95.4,45.2661413,26.3553237,node,447935524
village,Poienița,37.9,44.580921,25.6760765,node,460184063
village,Polcești,40.1,44.4378819,26.6067152,node,448357965
village,Popești,17.6,44.3042472,25.9617397,node,255540894
village,Poroinica,58.3,44.663681,25.4461057,node,343354649
village,Poroschia,80.3,43.9423811,25.3557104,node,280240443
village,Posestii-ungureni,94.5,45.276109,26.1399175,way,74663624
village,Poseștii Ungureni,94.6,45.2767461,26.1415584,node,463178721
village,Poseștii-Pământeni,94.4,45.2750386,26.1475602,node,414851464
village,Postârnacu,45.8,44.8052474,25.8741502,node,448217154
village,Postăvari,17.5,44.3302614,26.2756445,node,448345851
village,Potcoava,83.7,44.2638678,27.1300331,node,429636492
village,Potigrafu,39.9,44.7852724,26.0981222,node,462617373
village,Potlogeni Vale,74.6,44.7213501,25.2567808,node,448217844
village,Potlogeni-Deal,73.6,44.7042724,25.2595352,node,448214523
village,Potlogi,43.4,44.5606869,25.5881292,node,287378494
village,Potocelu,84.9,44.8881513,25.2467752,node,342304086
village,Poșta,17.4,44.3785475,26.3104824,node,255526442
village,Preajba,59.0,44.4339071,25.3591011,node,463189866
village,Preasna,45.3,44.3867693,26.6695781,node,448349644
village,Predeal,84.7,45.1881852,26.1013475,node,463178767
village,Predești,42.6,44.8020787,25.9935098,node,443064342
village,Priboieni,94.8,44.8765508,25.0837161,node,422881123
village,Priboiu,85.7,45.0280305,25.4238218,node,264114011
village,Priseaca,78.2,44.9237671,25.4030514,node,448210710
village,Produlești,56.2,44.7079342,25.5125294,node,460184302
village,Progresu,29.3,44.3594059,26.4590017,node,283703625
village,Provița de Jos,84.3,45.1198952,25.6699508,node,463178841
village,Provița de Sus,87.1,45.1365646,25.6369146,node,463178898
village,Proșca,80.1,45.0948974,26.4825618,node,447934139
village,Prunaru,47.7,44.123887,25.6784654,node,280245394
village,Prundu,38.3,44.094512,26.2283987,node,283701203
village,Pruni,14.1,44.3291753,25.9888891,node,275397783
village,Prăjani,87.4,45.2049739,25.9505145,node,462259300
village,Puchenii Mari,44.2,44.8242331,26.0819197,node,463178943
village,Puchenii Mici,44.8,44.8282998,26.0511668,node,463179077
village,Puchenii Moșneni,42.8,44.8114931,26.0849627,node,178260266
village,Puchenii-Moșneni,42.8,44.811273,26.0855266,way,74663620
village,Pucioasa-Sat,88.6,45.0612023,25.4238655,node,448214878
village,Puieni,39.6,44.0760057,26.1900092,node,442896564
village,Puntea de Greci,67.5,44.6476817,25.3091869,node,448214533
village,Purani,72.2,43.9886858,25.4343093,node,280241493
village,Puranii de Sus,56.1,44.3681271,25.4012942,node,463190000
village,Purcăreni,76.9,44.4470432,25.1346264,node,422881112
village,Putineiu,64.3,43.9093838,25.7414594,node,254162170
village,Pușcași,47.1,44.8505872,26.0921838,node,462254396
village,Puțu Greci,37.2,44.1421302,26.3484904,node,460202516
village,Puțu cu Salcie,57.0,44.652661,25.4564912,node,448222033
village,Păcureți,79.6,45.1420488,26.1325686,node,463178616
village,Păcuri,85.2,45.1923661,26.1552604,node,463180327
village,Pădureni,93.8,44.7073676,24.9863829,node,422881305
village,Pădurenii,91.1,45.1842362,26.5432995,node,447936998
village,Pădurișu,20.2,44.3160639,26.3039617,node,448344518
village,Pălici,95.7,45.2475645,26.4695756,node,447937912
village,Păltinișu,96.4,44.5668694,27.3023689,node,289896026
village,Păru Rotund,85.7,44.0426541,25.1696251,node,463189713
village,Pătrimea,45.6,44.6869762,26.546945,node,2729706927
village,Pătroaia Deal,78.1,44.7189048,25.2060314,node,448217806
village,Pătroaia Vale,76.7,44.7260153,25.230155,node,448217843
village,Pătuleni,81.7,44.7324743,25.1649537,node,422881068
village,Păuleasca,85.6,43.8129602,25.4560378,node,463189615
village,Păulești,64.8,45.0018935,25.9679807,node,132582006
village,Păuleștii Noi,63.7,44.9928577,25.9789581,node,462256209
village,Rachieri,58.6,44.9535388,26.1262246,node,181472483
village,Raciu,68.1,44.8179068,25.4410647,node,448219795
village,Racovița,59.7,44.8400224,25.6199954,node,448216065
village,Radila,55.5,44.9238594,26.171468,node,463180833
village,Radovanu,41.8,44.1938665,26.5151494,node,412729188
village,Radu Negru,99.1,44.8623617,25.0099209,node,422880253
village,Radu Vodă,65.6,44.3865892,26.926394,node,370629571
village,Ragu,58.8,44.5980083,25.4010627,node,460186570
village,Rahova,74.4,45.0915705,26.203879,node,463178664
village,Rasa,86.2,44.2138019,27.1443954,node,442892522
village,Rași,66.4,44.5356412,26.9252414,node,395376068
village,Recea,99.2,44.8085616,24.9694825,node,422880297
village,Remuș,54.6,43.943345,25.9800033,node,254162293
village,Reviga,85.4,44.713317,27.1026459,node,280741925
village,Roata Mică,43.4,44.3986732,25.5574422,node,460202699
village,Roata de Jos,44.4,44.4116957,25.5439997,node,460202687
village,Rociu,88.2,44.6760845,25.0458584,node,422881278
village,Românești,40.6,44.5627055,25.6275051,node,341993565
village,Rotarea,98.9,45.312935,26.2169863,node,463180318
village,Rotari,71.5,45.0552288,26.2942235,node,249179827
village,Rotărești,64.5,44.2575665,25.3272807,node,463190051
village,Rovine,83.9,44.6983196,27.0906951,node,280741947
village,Roșiori,40.0,44.6128978,26.5345736,node,460204649
village,Roșu,8.0,44.4509417,26.0082163,node,253908328
village,Rudeni,11.7,44.4726178,25.9704045,node,462217202
village,Runcu,19.4,44.5851944,26.2061687,node,242441393
village,Rușavăț,94.7,45.247631,26.4233075,node,447937924
village,Râca,84.1,44.4334439,25.043215,node,422881119
village,Râfov,49.7,44.8732215,26.1310059,node,463179138
village,Râncăciov,78.5,44.8897628,25.3529645,node,342297504
village,Râpile,95.7,45.2651343,26.3797744,node,447935295
village,Râu Alb de Jos,98.9,45.1365286,25.3474459,node,448215390
village,Rădoiești-Deal,82.5,44.1481714,25.1412701,node,342265522
village,Rădoiești-Vale,82.0,44.1429305,25.1516046,node,342265365
village,Rădulești,42.9,44.766452,26.3595816,node,460204626
village,Răgman,84.8,45.1336628,25.6976834,node,462258503
village,Rălești,71.7,43.8554255,25.6850307,node,460202389
village,Răscăeți,68.5,44.592209,25.2698953,node,460187750
village,Răsimnicea,43.3,44.7785416,26.3364215,node,460204629
village,Răsmirești,64.4,43.9963555,25.5612216,node,463189948
village,Răsuceni,50.9,44.0891366,25.6711073,node,280245545
village,Rătești,84.5,44.743011,25.132265,node,422881097
village,Răzoarele,46.8,44.5234326,26.6769908,node,448350759
village,Răzvad,72.4,44.9369053,25.5337507,node,448210937
village,Răzvani,61.6,44.4208236,26.8782958,node,344862611
village,Rățești,76.5,44.7568795,25.2550374,node,448217847
village,Rățoaia,57.3,44.8475462,25.6839081,node,448216075
village,Sadina,45.7,44.4125157,25.5277239,node,460202702
village,Salcia,93.9,45.1917677,26.6065048,node,447937012
village,Samurcași,23.0,44.5811267,25.9096467,node,247170946
village,Saru,82.0,44.8041169,25.2124241,node,460187175
village,Satu Nou,72.4,44.8198057,26.8322256,node,280764233
village,Satu de Sus,49.4,44.8454009,25.8950211,node,463178611
village,Satul Vechi,89.4,44.1935538,25.0277948,node,342278728
village,Scheiu de Jos,91.0,44.9345977,25.1998611,node,448219865
village,Scheiu de Sus,92.9,44.9560197,25.1931676,node,448219900
village,Schela,83.4,45.0303607,25.4756182,node,448219608
village,Schiau,63.1,44.9918368,26.1821318,node,2043991393
village,Schitu,38.1,44.1412939,25.8385319,node,394779162
village,Schitu Poienari,69.7,43.9888078,25.4776948,node,463189887
village,Schitu Scoicești,87.0,44.8166144,25.1496235,node,422880792
village,Schiulești,96.1,45.2847053,25.9540261,node,462621841
village,Scorțeanca,68.4,44.9408379,26.5788541,node,447930104
village,Scorțeni,76.7,45.0929117,25.8493788,node,271083156
village,Scrioaștea,96.7,44.14544,24.9532022,node,342272762
village,Scurtești,92.2,45.243272,25.8969446,node,463180538
village,Scurtu Mare,66.8,44.3424671,25.2701986,node,463189983
village,Scurtu-Slăvești,68.1,44.347826,25.2521129,node,463189988
village,Scutelnici,80.0,44.8500101,26.9209113,node,280763020
village,Scărișoara,91.3,45.221451,26.3920528,node,447931733
village,Seciu,67.5,45.033439,26.0575547,node,155403904
village,Seciuri,94.3,45.2319384,25.7273484,node,463180534
village,Secăria,99.8,45.2741439,25.6849605,node,409454517
village,Serdanu,43.5,44.6273232,25.631239,node,448220153
village,Sericu,55.1,44.2855202,25.4380882,node,463189266
village,Sfințești,84.0,44.1904166,25.0993805,node,463189992
village,Sfântu Gheorghe,46.1,44.0156692,26.0324241,node,442896889
village,Sfârleanca,74.8,45.0967179,26.0101341,node,462259292
village,Sfăcăru,75.9,45.1078511,26.1661368,node,463178670
village,Sicrita,46.1,44.8360298,26.1937661,node,463179177
village,Siliștea,90.7,44.7388552,25.0445707,node,422880300
village,Siliștea Dealului,72.3,45.0154758,25.7136687,node,462606037
village,Siliștea Mică,63.3,44.3574274,25.3114017,node,463190001
village,Siliștea Snagovului,35.3,44.7399345,26.1782824,node,278655662
village,Siliștea-Gumești,86.6,44.3800828,25.0148034,node,463190002
village,Sinești,27.0,44.5663151,26.381793,node,143574451
village,Singureni,25.0,44.2333143,25.9430374,node,255560410
village,Sintești,12.6,44.3139069,26.1097761,node,268570144
village,Sitaru,32.3,44.6688897,26.3282042,node,462212945
village,Slavu,81.5,45.1599562,26.1243723,node,463178620
village,Slobozia,77.3,44.4346528,25.129305,node,422881116
village,Slobozia Moară,35.4,44.6005301,25.7281329,node,420785208
village,Slătioarele,51.7,44.7861488,26.5169429,node,460204646
village,Slăvești,72.5,44.3410609,25.1976843,node,463190108
village,Smeeni,87.0,44.9958675,26.8586925,node,280751162
village,Smârdan,77.0,44.8776807,26.8407939,node,1623031729
village,Smârdioasa,83.4,43.8495156,25.4352407,node,262431611
village,Snagov,31.7,44.7074978,26.1728656,node,288147432
village,Socoalele,84.2,44.4785773,27.1603843,node,448203482
village,Sohatu,33.6,44.3247078,26.5003698,node,280265251
village,Solacolu,36.5,44.3792836,26.557351,node,448359580
village,Spanțov,64.1,44.1239595,26.7875625,node,283709022
village,Speriețeni,63.9,44.7664057,25.4511465,node,448219652
village,Spătaru,90.6,45.0861505,26.7776551,node,151019312
village,Spătărei,98.0,43.8888477,25.1300726,node,463189608
village,Stancea,65.1,44.1367353,26.8128616,node,442893065
village,Starchiojd,99.9,45.3227631,26.1880972,node,463180235
village,Stavropolia,60.9,44.6384921,25.3933014,node,460186666
village,Stefănești,95.7,44.7255708,24.9696736,node,422881310
village,Stejaru,24.0,44.2496228,25.9305354,node,255560784
village,Sterea,31.3,44.3233585,25.7358542,node,460201773
village,Stoenești,58.5,44.9235694,25.8574,node,177389014
village,Stratonești,83.7,44.8204881,25.2007397,node,460187193
village,Strejnicu,55.7,44.9170957,25.9568623,node,177360236
village,Strezeni,86.9,45.1573523,26.4946693,node,369009656
village,Stroești,99.6,45.3086677,26.3268547,node,447935552
village,Strâmbeni,89.8,44.4650691,24.9724646,node,422880242
village,Străoști,68.5,44.7312038,25.3508081,node,448218178
village,Stâlpu,26.7,44.2679682,25.8508594,node,255541080
village,Stăncești,49.9,44.8552446,25.9144892,node,210529131
village,Stănești,59.9,43.9230666,25.8367465,node,263678521
village,Stătești,88.3,45.0908489,25.4897329,node,460188276
village,Sudiți,86.7,45.0229761,26.8100947,node,447932428
village,Suduleni,95.0,45.0503948,25.2812017,node,460188687
village,Sultana,62.2,44.2628106,26.8500751,node,284162666
village,Sultanu,86.2,45.110461,25.5869791,node,304662129
village,Surani,85.8,45.1960423,26.1912563,node,463180326
village,Surdești,92.5,45.1869979,25.6265108,node,462257871
village,Surdulești,91.0,44.3921734,24.9579783,node,422880875
village,Surlari,23.3,44.5716722,26.3152362,node,242530807
village,Suseni,92.3,44.9009242,25.1442294,node,422880069
village,Suseni Socetu,43.9,44.7569357,25.7975139,node,448215982
village,Sângeru,80.4,45.1298731,26.3425609,node,463180165
village,Sârbeni,57.2,44.4724151,25.3848917,node,463190006
village,Sârbenii de Jos,55.2,44.4631488,25.4087833,node,463190003
village,Sârca,75.5,45.0845398,25.8649903,node,463180036
village,Săbiești,39.4,44.6827861,25.7584236,node,460184968
village,Săbăreni,19.9,44.5075703,25.8785186,node,246601160
village,Săcele,38.8,44.4370056,26.5906207,node,448786469
village,Săceni,85.4,44.2299276,25.0646339,node,463189954
village,Săcueni,68.2,44.9107735,25.5722322,node,448219641
village,Săftica,21.8,44.6212092,26.0686888,node,305906955
village,Săhăteni,75.4,45.0360524,26.5217132,node,447936596
village,Sălciile,53.2,44.8165098,26.4924566,node,463179179
village,Sălcioara,56.7,44.6320126,25.4471206,node,448222046
village,Sălcuța,47.9,44.6435095,25.5806118,node,343353813
village,Sămăila,93.4,44.865543,25.0964183,node,422881084
village,Săndulița,41.6,44.4217112,26.6268139,node,448358404
village,Săpunari,58.8,44.5014122,26.8366517,node,448203594
village,Sărari,85.0,45.1907495,26.134417,node,463178782
village,Sărata,80.9,45.0603479,26.6055831,node,447937180
village,Sărata-Monteoru,90.6,45.1481114,26.6373836,node,3700911494
village,Sărulești,43.3,44.4145131,26.6471421,node,448355798
village,Sărulești-Gară,44.4,44.4437561,26.660603,node,448359271
